ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-04-27,26.881514935134614,21.509101957695943,36.573773191907435,26.881514935134614,26.881514935134614,2.2327419272955105,2.2327419272955105,2.2327419272955105,-0.303285248000647,-0.303285248000647,-0.303285248000647,2.5360271752961574,2.5360271752961574,2.5360271752961574,0.0,0.0,0.0,29.114256862430125
2017-04-28,26.88455920739415,23.666255428292555,39.4601640230377,26.88455920739415,26.88455920739415,4.297486265131734,4.297486265131734,4.297486265131734,1.7503313120143211,1.7503313120143211,1.7503313120143211,2.5471549531174125,2.5471549531174125,2.5471549531174125,0.0,0.0,0.0,31.182045472525886
2017-04-29,26.887603479653688,25.998089477451025,41.19233024311486,26.887603479653688,26.887603479653688,5.982905545655553,5.982905545655553,5.982905545655553,3.4283246998638806,3.4283246998638806,3.4283246998638806,2.5545808457916723,2.5545808457916723,2.5545808457916723,0.0,0.0,0.0,32.87050902530924
2017-04-30,26.890647751913228,26.505572723103914,41.784198004010946,26.890647751913228,26.890647751913228,7.065760778241754,7.065760778241754,7.065760778241754,4.506004019542073,4.506004019542073,4.506004019542073,2.5597567586996814,2.5597567586996814,2.5597567586996814,0.0,0.0,0.0,33.95640853015498
2017-05-01,26.893692024172765,16.16239169503124,31.800161045874873,26.893692024172765,26.893692024172765,-2.691051440957885,-2.691051440957885,-2.691051440957885,-5.25516816475073,-5.25516816475073,-5.25516816475073,2.564116723792845,2.564116723792845,2.564116723792845,0.0,0.0,0.0,24.20264058321488
2017-05-02,26.89673629643231,19.789047163263326,36.004572217778986,26.89673629643231,26.89673629643231,0.5567896335094167,0.5567896335094167,0.5567896335094167,-2.0122537273558927,-2.0122537273558927,-2.0122537273558927,2.569043360865309,2.569043360865309,2.569043360865309,0.0,0.0,0.0,27.453525929941726
2017-05-03,26.899780568691845,19.95761782032735,35.05025308010986,26.899780568691845,26.899780568691845,0.46188376151579663,0.46188376151579663,0.46188376151579663,-2.1139528913194137,-2.1139528913194137,-2.1139528913194137,2.5758366528352097,2.5758366528352097,2.5758366528352097,0.0,0.0,0.0,27.361664330207642
2017-05-04,26.902824840951382,21.442877835658482,37.5657782015113,26.902824840951382,26.902824840951382,2.2824005870334125,2.2824005870334125,2.2824005870334125,-0.30328524801839385,-0.30328524801839385,-0.30328524801839385,2.5856858350518066,2.5856858350518066,2.5856858350518066,0.0,0.0,0.0,29.185225427984793
2017-05-05,26.905869113210922,22.90186118733935,38.91085529197743,26.905869113210922,26.905869113210922,4.349976404684229,4.349976404684229,4.349976404684229,1.7503313120202497,1.7503313120202497,1.7503313120202497,2.5996450926639785,2.5996450926639785,2.5996450926639785,0.0,0.0,0.0,31.255845517895153
2017-05-06,26.90891338547046,25.071841071282655,39.91938336108731,26.90891338547046,26.90891338547046,6.046938336174269,6.046938336174269,6.046938336174269,3.428324699873475,3.428324699873475,3.428324699873475,2.618613636300794,2.618613636300794,2.618613636300794,0.0,0.0,0.0,32.95585172164473
2017-05-07,26.91195765773,26.049201636276425,41.98101452099328,26.91195765773,26.91195765773,7.149324608177052,7.149324608177052,7.149324608177052,4.506004019555993,4.506004019555993,4.506004019555993,2.643320588621059,2.643320588621059,2.643320588621059,0.0,0.0,0.0,34.06128226590705
2017-05-08,26.915001929989536,16.551273316902872,31.792522160878523,26.915001929989536,26.915001929989536,-2.5808531977530014,-2.5808531977530014,-2.5808531977530014,-5.255168164754563,-5.255168164754563,-5.255168164754563,2.6743149670015622,2.6743149670015622,2.6743149670015622,0.0,0.0,0.0,24.334148732236535
2017-05-09,26.918046202249077,19.846160951742302,35.22539012472325,26.918046202249077,26.918046202249077,0.6997071679196858,0.6997071679196858,0.6997071679196858,-2.0122537273608394,-2.0122537273608394,-2.0122537273608394,2.711960895280525,2.711960895280525,2.711960895280525,0.0,0.0,0.0,27.617753370168764
2017-05-10,26.921090474508613,19.559471022576254,35.286554870082725,26.921090474508613,26.921090474508613,0.6424851332947572,0.6424851332947572,0.6424851332947572,-2.113952891318872,-2.113952891318872,-2.113952891318872,2.7564380246136286,2.7564380246136286,2.7564380246136286,0.0,0.0,0.0,27.563575607803372
2017-05-11,26.924134746768154,21.853504999161327,36.37585646703545,26.924134746768154,26.924134746768154,2.5044617466398122,2.5044617466398122,2.5044617466398122,-0.30328524800723067,-0.30328524800723067,-0.30328524800723067,2.807746994647043,2.807746994647043,2.807746994647043,0.0,0.0,0.0,29.428596493407966
2017-05-12,26.927179019027694,23.8623099190142,39.05218757004044,26.927179019027694,26.927179019027694,4.616050937686298,4.616050937686298,4.616050937686298,1.7503313120261779,1.7503313120261779,1.7503313120261779,2.865719625660121,2.865719625660121,2.865719625660121,0.0,0.0,0.0,31.543229956713994
2017-05-13,26.93022329128723,24.778751099514572,41.46708597744035,26.93022329128723,26.93022329128723,6.3583581039687695,6.3583581039687695,6.3583581039687695,3.4283246998830696,3.4283246998830696,3.4283246998830696,2.9300334040857003,2.9300334040857003,2.9300334040857003,0.0,0.0,0.0,33.288581395256
2017-05-14,26.93326756354677,27.131491110334977,42.46081218811833,26.93326756354677,26.93326756354677,7.506233730936919,7.506233730936919,7.506233730936919,4.506004019559139,4.506004019559139,4.506004019559139,3.00022971137778,3.00022971137778,3.00022971137778,0.0,0.0,0.0,34.43950129448369
2017-05-15,26.936311835806308,16.60232859734167,32.585907828732815,26.936311835806308,26.936311835806308,-2.179433012176451,-2.179433012176451,-2.179433012176451,-5.255168164747974,-5.255168164747974,-5.255168164747974,3.0757351525715224,3.0757351525715224,3.0757351525715224,0.0,0.0,0.0,24.756878823629858
2017-05-16,26.939356108065848,19.958953501438764,36.26100004704552,26.939356108065848,26.939356108065848,1.1436315410746603,1.1436315410746603,1.1436315410746603,-2.0122537273606094,-2.0122537273606094,-2.0122537273606094,3.1558852684352696,3.1558852684352696,3.1558852684352696,0.0,0.0,0.0,28.08298764914051
2017-05-17,26.942400380325385,21.10587875101493,35.81879039446753,26.942400380325385,26.942400380325385,1.12599697422626,1.12599697422626,1.12599697422626,-2.1139528913269094,-2.1139528913269094,-2.1139528913269094,3.2399498655531698,3.2399498655531698,3.2399498655531698,0.0,0.0,0.0,28.068397354551646
2017-05-18,26.945444652584925,22.19108114563626,37.778577572381685,26.945444652584925,26.945444652584925,3.0238739249042337,3.0238739249042337,3.0238739249042337,-0.3032852480104937,-0.3032852480104937,-0.3032852480104937,3.327159172914727,3.327159172914727,3.327159172914727,0.0,0.0,0.0,29.969318577489158
2017-05-19,26.948488924844465,24.578972910035045,39.96134109770979,26.948488924844465,26.948488924844465,5.1670613439376964,5.1670613439376964,5.1670613439376964,1.7503313120181405,1.7503313120181405,1.7503313120181405,3.4167300319195557,3.4167300319195557,3.4167300319195557,0.0,0.0,0.0,32.11555026878216
2017-05-20,26.951533197104002,26.230513314471256,41.615835284664904,26.951533197104002,26.951533197104002,6.936216048435949,6.936216048435949,6.936216048435949,3.4283246998783463,3.4283246998783463,3.4283246998783463,3.507891348557602,3.507891348557602,3.507891348557602,0.0,0.0,0.0,33.88774924553995
2017-05-21,26.954577469363542,27.05832381457336,43.07147242727752,26.954577469363542,26.954577469363542,8.105912100301714,8.105912100301714,8.105912100301714,4.506004019556199,4.506004019556199,4.506004019556199,3.5999080807455135,3.5999080807455135,3.5999080807455135,0.0,0.0,0.0,35.06048956966526
2017-05-22,26.95762174162308,17.54104742441167,33.33637606398069,26.95762174162308,26.95762174162308,-1.5630650662695562,-1.5630650662695562,-1.5630650662695562,-5.255168164751805,-5.255168164751805,-5.255168164751805,3.69210309848225,3.69210309848225,3.69210309848225,0.0,0.0,0.0,25.394556675353524
2017-05-23,26.96066601388262,21.031725315706442,35.97879796657698,26.96066601388262,26.96066601388262,1.7716226098523988,1.7716226098523988,1.7716226098523988,-2.0122537273603793,-2.0122537273603793,-2.0122537273603793,3.783876337212778,3.783876337212778,3.783876337212778,0.0,0.0,0.0,28.73228862373502
2017-05-24,26.963710286142156,20.347402208893858,35.78781285722678,26.963710286142156,26.963710286142156,1.760767871299592,1.760767871299592,1.760767871299592,-2.1139528913143395,-2.1139528913143395,-2.1139528913143395,3.8747207626139315,3.8747207626139315,3.8747207626139315,0.0,0.0,0.0,28.724478157441748
2017-05-25,26.966754558401696,23.197271967802763,38.867914576169426,26.966754558401696,26.966754558401696,3.6609495265762186,3.6609495265762186,3.6609495265762186,-0.30328524799938833,-0.30328524799938833,-0.30328524799938833,3.9642347745756066,3.9642347745756066,3.9642347745756066,0.0,0.0,0.0,30.627704084977914
2017-05-26,26.969798830661233,24.99168353201931,40.70258323616787,26.969798830661233,26.969798830661233,5.802462107875593,5.802462107875593,5.802462107875593,1.750331312030464,1.750331312030464,1.750331312030464,4.052130795845129,4.052130795845129,4.052130795845129,0.0,0.0,0.0,32.772260938536824
2017-05-27,26.97284310266395,26.244792471617032,41.63063063751091,26.97284310266395,26.97284310266395,7.566564612696682,7.566564612696682,7.566564612696682,3.428324699877201,3.428324699877201,3.428324699877201,4.138239912819483,4.138239912819483,4.138239912819483,0.0,0.0,0.0,34.53940771536063
2017-05-28,26.975887374666666,28.040814867478502,43.42173880586748,26.975887374666666,26.975887374666666,8.728516578012913,8.728516578012913,8.728516578012913,4.5060040195532585,4.5060040195532585,4.5060040195532585,4.2225125584596555,4.2225125584596555,4.2225125584596555,0.0,0.0,0.0,35.70440395267958
2017-05-29,26.978931646669388,18.28110875413382,33.707913343242375,26.978931646669388,26.978931646669388,-0.9501528182602647,-0.9501528182602647,-0.9501528182602647,-5.255168164754605,-5.255168164754605,-5.255168164754605,4.305015346494341,4.305015346494341,4.305015346494341,0.0,0.0,0.0,26.028778828409123
2017-05-30,26.981975918672102,22.337872164347417,37.79727687513815,26.981975918672102,26.981975918672102,2.373670551047374,2.373670551047374,2.373670551047374,-2.0122537273529013,-2.0122537273529013,-2.0122537273529013,4.385924278400275,4.385924278400275,4.385924278400275,0.0,0.0,0.0,29.355646469719478
2017-05-31,26.98502019067482,21.778782336924333,37.575151693342455,26.98502019067482,26.98502019067482,2.3515617554588126,2.3515617554588126,2.3515617554588126,-2.1139528913258263,-2.1139528913258263,-2.1139528913258263,4.465514646784639,4.465514646784639,4.465514646784639,0.0,0.0,0.0,29.336581946133634
2017-06-01,26.988064462677535,23.201044454209736,39.37868998512848,26.988064462677535,26.988064462677535,4.240862799876649,4.240862799876649,4.240862799876649,-0.30328524800265133,-0.30328524800265133,-0.30328524800265133,4.5441480478793,4.5441480478793,4.5441480478793,0.0,0.0,0.0,31.228927262554183
2017-06-02,26.991108734680253,25.48934818783207,41.50723087743212,26.991108734680253,26.991108734680253,6.372588301470188,6.372588301470188,6.372588301470188,1.7503313120224266,1.7503313120224266,1.7503313120224266,4.62225698944776,4.62225698944776,4.62225698944776,0.0,0.0,0.0,33.36369703615044
2017-06-03,26.99415300668297,27.237200184082464,42.51792165733074,26.99415300668297,26.99415300668297,8.128652336533959,8.128652336533959,8.128652336533959,3.428324699861738,3.428324699861738,3.428324699861738,4.70032763667222,4.70032763667222,4.70032763667222,0.0,0.0,0.0,35.12280534321693
2017-06-04,26.99719727868569,27.71425230954583,44.49609922141151,26.99719727868569,26.99719727868569,9.284885295744418,9.284885295744418,9.284885295744418,4.506004019550317,4.506004019550317,4.506004019550317,4.7788812761941015,4.7788812761941015,4.7788812761941015,0.0,0.0,0.0,36.282082574430106
2017-06-05,27.000241550688408,19.05926815234728,34.355558863929495,27.000241550688408,27.000241550688408,-0.39671306790995836,-0.39671306790995836,-0.39671306790995836,-5.255168164750081,-5.255168164750081,-5.255168164750081,4.858455096840123,4.858455096840123,4.858455096840123,0.0,0.0,0.0,26.60352848277845
2017-06-06,27.003285822691122,22.241673965020127,37.64632959764463,27.003285822691122,27.003285822691122,2.9273291572346296,2.9273291572346296,2.9273291572346296,-2.012253727365096,-2.012253727365096,-2.012253727365096,4.939582884599726,4.939582884599726,4.939582884599726,0.0,0.0,0.0,29.930614979925753
2017-06-07,27.00633009469384,22.018059428692844,37.424122399843796,27.00633009469384,27.00633009469384,2.9088233184452115,2.9088233184452115,2.9088233184452115,-2.1139528913098062,-2.1139528913098062,-2.1139528913098062,5.022776209755017,5.022776209755017,5.022776209755017,0.0,0.0,0.0,29.915153413139052
2017-06-08,27.00937436669656,25.00854667971835,39.33783213291593,27.00937436669656,27.00937436669656,4.805221398874893,4.805221398874893,4.805221398874893,-0.3032852480059144,-0.3032852480059144,-0.3032852480059144,5.108506646880807,5.108506646880807,5.108506646880807,0.0,0.0,0.0,31.81459576557145
2017-06-09,27.012418638699277,26.038920483234616,41.34564214709005,27.012418638699277,27.012418638699277,6.947520827470802,6.947520827470802,6.947520827470802,1.750331312028355,1.750331312028355,1.750331312028355,5.197189515442448,5.197189515442448,5.197189515442448,0.0,0.0,0.0,33.95993946617008
2017-06-10,27.015462910701995,28.183230164214383,43.4115072951198,27.015462910701995,27.015462910701995,8.717494262007882,8.717494262007882,8.717494262007882,3.428324699867755,3.428324699867755,3.428324699867755,5.289169562140128,5.289169562140128,5.289169562140128,0.0,0.0,0.0,35.732957172709874
2017-06-11,27.01850718270471,29.185765527178802,44.900931533451846,27.01850718270471,27.01850718270471,9.89071294809539,9.89071294809539,9.89071294809539,4.5060040195534645,4.5060040195534645,4.5060040195534645,5.384708928541927,5.384708928541927,5.384708928541927,0.0,0.0,0.0,36.9092201308001
2017-06-12,27.021551454707428,19.725566651589528,34.60197093110127,27.021551454707428,27.021551454707428,0.2288094970605078,0.2288094970605078,0.2288094970605078,-5.255168164752881,-5.255168164752881,-5.255168164752881,5.483977661813389,5.483977661813389,5.483977661813389,0.0,0.0,0.0,27.250360951767934
2017-06-13,27.024595726710142,22.894005695686925,38.32910400145253,27.024595726710142,27.024595726710142,3.5747932082315765,3.5747932082315765,3.5747932082315765,-2.012253727357618,-2.012253727357618,-2.012253727357618,5.5870469355891945,5.5870469355891945,5.5870469355891945,0.0,0.0,0.0,30.599388934941718
2017-06-14,27.02763999871286,22.555932023137892,38.681969109660386,27.02763999871286,27.02763999871286,3.579932164052814,3.579932164052814,3.579932164052814,-2.1139528913178447,-2.1139528913178447,-2.1139528913178447,5.693885055370658,5.693885055370658,5.693885055370658,0.0,0.0,0.0,30.607572162765674
2017-06-15,27.03068427071558,24.995196465637438,40.567014795550946,27.03068427071558,27.03068427071558,5.501070983493785,5.501070983493785,5.501070983493785,-0.30328524800917733,-0.30328524800917733,-0.30328524800917733,5.804356231502963,5.804356231502963,5.804356231502963,0.0,0.0,0.0,32.531755254209365
2017-06-16,27.033728542718297,27.056978352295875,42.87686020518059,27.033728542718297,27.033728542718297,7.668553327783819,7.668553327783819,7.668553327783819,1.7503313120127468,1.7503313120127468,1.7503313120127468,5.9182220157710725,5.9182220157710725,5.9182220157710725,0.0,0.0,0.0,34.70228187050212
2017-06-17,27.036772814721015,29.5256930298656,44.491618220872006,27.036772814721015,27.036772814721015,9.46346991767609,9.46346991767609,9.46346991767609,3.4283246998666086,3.4283246998666086,3.4283246998666086,6.0351452178094815,6.0351452178094815,6.0351452178094815,0.0,0.0,0.0,36.500242732397105
2017-06-18,27.03981708672373,30.59031534857647,45.07732119105711,27.03981708672373,27.03981708672373,10.660700066926944,10.660700066926944,10.660700066926944,4.5060040195559115,4.5060040195559115,4.5060040195559115,6.154696047371033,6.154696047371033,6.154696047371033,0.0,0.0,0.0,37.70051715365067
2017-06-19,27.042861358726448,20.076705653194942,35.85996309383626,27.042861358726448,27.042861358726448,1.0211920053671144,1.0211920053671144,1.0211920053671144,-5.2551681647556805,-5.2551681647556805,-5.2551681647556805,6.276360170122795,6.276360170122795,6.276360170122795,0.0,0.0,0.0,28.064053364093564
2017-06-20,27.045905630729166,23.933683533744137,39.26001638468322,27.045905630729166,27.045905630729166,4.387294592394882,4.387294592394882,4.387294592394882,-2.012253727369814,-2.012253727369814,-2.012253727369814,6.399548319764696,6.399548319764696,6.399548319764696,0.0,0.0,0.0,31.433200223124047
2017-06-21,27.048949902731884,23.338231889457358,38.81822430670553,27.048949902731884,27.048949902731884,4.4096541876755415,4.4096541876755415,4.4096541876755415,-2.113952891329332,-2.113952891329332,-2.113952891329332,6.523607079004873,6.523607079004873,6.523607079004873,0.0,0.0,0.0,31.458604090407427
2017-06-22,27.051994174734602,24.947193225674038,40.75551465699947,27.051994174734602,27.051994174734602,6.344545178931243,6.344545178931243,6.344545178931243,-0.303285247998072,-0.303285247998072,-0.303285247998072,6.647830426929314,6.647830426929314,6.647830426929314,0.0,0.0,0.0,33.396539353665844
2017-06-23,27.055038446737317,28.091700648002465,43.14755641163009,27.055038446737317,27.055038446737317,8.521802962661594,8.521802962661594,8.521802962661594,1.7503313120186756,1.7503313120186756,1.7503313120186756,6.771471650642919,6.771471650642919,6.771471650642919,0.0,0.0,0.0,35.57684140939891
2017-06-24,27.058082718740035,29.19850408190286,45.19911233192974,27.058082718740035,27.058082718740035,10.322079934129,10.322079934129,10.322079934129,3.428324699876203,3.428324699876203,3.428324699876203,6.893755234252797,6.893755234252797,6.893755234252797,0.0,0.0,0.0,37.38016265286903
2017-06-25,27.061126990742753,30.730122494591548,46.83531392898607,27.061126990742753,27.061126990742753,11.519892386857261,11.519892386857261,11.519892386857261,4.506004019547584,4.506004019547584,4.506004019547584,7.013888367309677,7.013888367309677,7.013888367309677,0.0,0.0,0.0,38.581019377600015
2017-06-26,27.06417126274547,21.420172886866013,36.28423784454742,27.06417126274547,27.06417126274547,1.8759035915280704,1.8759035915280704,1.8759035915280704,-5.25516816475848,-5.25516816475848,-5.25516816475848,7.131071756286551,7.131071756286551,7.131071756286551,0.0,0.0,0.0,28.940074854273544
2017-06-27,27.067215534748186,24.165963677938915,40.42380130534476,27.067215534748186,27.067215534748186,5.23225574720353,5.23225574720353,5.23225574720353,-2.0122537273675114,-2.0122537273675114,-2.0122537273675114,7.244509474571041,7.244509474571041,7.244509474571041,0.0,0.0,0.0,32.29947128195172
2017-06-28,27.070259806750904,24.690251440575175,40.10374974458929,27.070259806750904,27.070259806750904,5.239464755309392,5.239464755309392,5.239464755309392,-2.1139528913253414,-2.1139528913253414,-2.1139528913253414,7.353417646634733,7.353417646634733,7.353417646634733,0.0,0.0,0.0,32.309724562060296
2017-06-29,27.073304078753623,26.51278288402633,41.67900047022137,27.073304078753623,27.073304078753623,7.153746579852019,7.153746579852019,7.153746579852019,-0.303285248015761,-0.303285248015761,-0.303285248015761,7.457031827867779,7.457031827867779,7.457031827867779,0.0,0.0,0.0,34.22705065860564
2017-06-30,27.07634835075634,28.313549762211828,44.23080728054263,27.07634835075634,27.07634835075634,9.304944322495695,9.304944322495695,9.304944322495695,1.7503313120246036,1.7503313120246036,1.7503313120246036,7.554613010471092,7.554613010471092,7.554613010471092,0.0,0.0,0.0,36.381292673252034
2017-07-01,27.07939262275906,30.777725488159586,46.08811902246296,27.07939262275906,27.07939262275906,11.07377695472087,11.07377695472087,11.07377695472087,3.4283246998643166,3.4283246998643166,3.4283246998643166,7.6454522548565516,7.6454522548565516,7.6454522548565516,0.0,0.0,0.0,38.15316957747993
2017-07-02,27.082436894761774,31.362846861346814,47.40071874904076,27.082436894761774,27.082436894761774,12.234878032139758,12.234878032139758,12.234878032139758,4.506004019550731,4.506004019550731,4.506004019550731,7.728874012589029,7.728874012589029,7.728874012589029,0.0,0.0,0.0,39.31731492690153
2017-07-03,27.08548116676449,21.70494674045438,37.39223766242944,27.08548116676449,27.08548116676449,2.5490701035015557,2.5490701035015557,2.5490701035015557,-5.2551681647539565,-5.2551681647539565,-5.2551681647539565,7.804238268255512,7.804238268255512,7.804238268255512,0.0,0.0,0.0,29.634551270266048
2017-07-04,27.088525438767206,24.48497845460505,40.63015367140156,27.088525438767206,27.088525438767206,5.858687954066845,5.858687954066845,5.858687954066845,-2.0122537273672823,-2.0122537273672823,-2.0122537273672823,7.870941681434126,7.870941681434126,7.870941681434126,0.0,0.0,0.0,32.94721339283405
2017-07-05,27.091569710769924,25.28409394277798,40.646450026428205,27.091569710769924,27.091569710769924,5.814465062627227,5.814465062627227,5.814465062627227,-2.113952891333379,-2.113952891333379,-2.113952891333379,7.928417953960607,7.928417953960607,7.928417953960607,0.0,0.0,0.0,32.90603477339715
2017-07-06,27.094613982772643,27.299088589079044,42.25877866313585,27.094613982772643,27.094613982772643,7.672852432236139,7.672852432236139,7.672852432236139,-0.30328524800459794,-0.30328524800459794,-0.30328524800459794,7.976137680240738,7.976137680240738,7.976137680240738,0.0,0.0,0.0,34.76746641500878
2017-07-07,27.09765825477536,29.565303491820735,44.876220436252794,27.09765825477536,27.09765825477536,9.763939270148631,9.763939270148631,9.763939270148631,1.7503313120293575,1.7503313120293575,1.7503313120293575,8.013607958119273,8.013607958119273,8.013607958119273,0.0,0.0,0.0,36.861597524923994
2017-07-08,27.10070252677808,31.03336408810041,46.34598821689692,27.10070252677808,27.10070252677808,11.468696743814968,11.468696743814968,11.468696743814968,3.4283246998703345,3.4283246998703345,3.4283246998703345,8.040372043944634,8.040372043944634,8.040372043944634,0.0,0.0,0.0,38.569399270593046
2017-07-09,27.103746798780794,32.04376394034037,47.30742581221243,27.103746798780794,27.103746798780794,12.562013347250529,12.562013347250529,12.562013347250529,4.50600401954779,4.50600401954779,4.50600401954779,8.05600932770274,8.05600932770274,8.05600932770274,0.0,0.0,0.0,39.665760146031324
2017-07-10,27.106791070783512,21.895829023483564,38.503453977665195,27.106791070783512,27.106791070783512,2.804967717884406,2.804967717884406,2.804967717884406,-5.255168164755722,-5.255168164755722,-5.255168164755722,8.060135882640129,8.060135882640129,8.060135882640129,0.0,0.0,0.0,29.911758788667917
2017-07-11,27.109835342786226,25.34090061743112,41.014997399673845,27.109835342786226,27.109835342786226,6.040152082042834,6.040152082042834,6.040152082042834,-2.0122537273670518,-2.0122537273670518,-2.0122537273670518,8.052405809409885,8.052405809409885,8.052405809409885,0.0,0.0,0.0,33.149987424829064
2017-07-12,27.112879614788948,25.779334020492072,40.60574225616561,27.112879614788948,27.112879614788948,5.918560657432727,5.918560657432727,5.918560657432727,-2.1139528913173593,-2.1139528913173593,-2.1139528913173593,8.032513548750087,8.032513548750087,8.032513548750087,0.0,0.0,0.0,33.03144027222167
2017-07-13,27.115923886791666,26.896935116167604,42.31526649910716,27.115923886791666,27.115923886791666,7.696912032766087,7.696912032766087,7.696912032766087,-0.30328524799349255,-0.30328524799349255,-0.30328524799349255,8.00019728075958,8.00019728075958,8.00019728075958,0.0,0.0,0.0,34.812835919557756
2017-07-14,27.11896815879438,29.38600827205695,44.25162846329824,27.11896815879438,27.11896815879438,9.705574777094572,9.705574777094572,9.705574777094572,1.7503313120213195,1.7503313120213195,1.7503313120213195,7.955243465073252,7.955243465073252,7.955243465073252,0.0,0.0,0.0,36.82454293588896
2017-07-15,27.1220124307971,30.418191981317054,46.390690175673605,27.1220124307971,27.1220124307971,11.325817207049434,11.325817207049434,11.325817207049434,3.4283246998691883,3.4283246998691883,3.4283246998691883,7.897492507180246,7.897492507180246,7.897492507180246,0.0,0.0,0.0,38.44782963784653
2017-07-16,27.125056702799814,31.5012127664813,47.148808376928685,27.125056702799814,27.125056702799814,12.332849483978956,12.332849483978956,12.332849483978956,4.506004019539462,4.506004019539462,4.506004019539462,7.8268454644394945,7.8268454644394945,7.8268454644394945,0.0,0.0,0.0,39.45790618677877
2017-07-17,27.128100974802535,22.041269432030994,37.42286956055907,27.128100974802535,27.128100974802535,2.488103469161373,2.488103469161373,2.488103469161373,-5.255168164751198,-5.255168164751198,-5.255168164751198,7.743271633912571,7.743271633912571,7.743271633912571,0.0,0.0,0.0,29.61620444396391
2017-07-18,27.13114524680525,24.58690946482933,39.893004212650695,27.13114524680525,27.13114524680525,5.634563068499069,5.634563068499069,5.634563068499069,-2.012253727371999,-2.012253727371999,-2.012253727371999,7.646816795871067,7.646816795871067,7.646816795871067,0.0,0.0,0.0,32.765708315304316
2017-07-19,27.13418951880797,24.737634385341845,39.74302410479731,27.13418951880797,27.13418951880797,5.423658933277663,5.423658933277663,5.423658933277663,-2.1139528913288466,-2.1139528913288466,-2.1139528913288466,7.537611824606509,7.537611824606509,7.537611824606509,0.0,0.0,0.0,32.55784845208563
2017-07-20,27.137233790810686,26.24024638174255,41.99336266187557,27.137233790810686,27.137233790810686,7.112596076676174,7.112596076676174,7.112596076676174,-0.30328524799675555,-0.30328524799675555,-0.30328524799675555,7.415881324672929,7.415881324672929,7.415881324672929,0.0,0.0,0.0,34.24982986748686
2017-07-21,27.1402780628134,28.90178645636812,44.012667695408304,27.1402780628134,27.1402780628134,9.032283220438512,9.032283220438512,9.032283220438512,1.7503313120272483,1.7503313120272483,1.7503313120272483,7.281951908411264,7.281951908411264,7.281951908411264,0.0,0.0,0.0,36.17256128325191
2017-07-22,27.143322334816123,29.643472459943684,45.85070883863373,27.143322334816123,27.143322334816123,10.564584401475598,10.564584401475598,10.564584401475598,3.428324699868042,3.428324699868042,3.428324699868042,7.136259701607556,7.136259701607556,7.136259701607556,0.0,0.0,0.0,37.70790673629172
2017-07-23,27.146366606818837,30.79192056827723,47.17441213640932,27.146366606818837,27.146366606818837,11.48536066968068,11.48536066968068,11.48536066968068,4.506004019541909,4.506004019541909,4.506004019541909,6.979356650138772,6.979356650138772,6.979356650138772,0.0,0.0,0.0,38.63172727649952
2017-07-24,27.149410878821556,21.42495384593922,37.38716948395113,27.149410878821556,27.149410878821556,1.55674703786929,1.55674703786929,1.55674703786929,-5.255168164744608,-5.255168164744608,-5.255168164744608,6.811915202613897,6.811915202613897,6.811915202613897,0.0,0.0,0.0,28.706157916690845
2017-07-25,27.152455150824274,23.917544247178164,39.54439463698432,27.152455150824274,27.152455150824274,4.622477235603506,4.622477235603506,4.622477235603506,-2.012253727364521,-2.012253727364521,-2.012253727364521,6.634730962968027,6.634730962968027,6.634730962968027,0.0,0.0,0.0,31.77493238642778
2017-07-26,27.15549942282699,23.91874974289393,39.32532033804691,27.15549942282699,27.15549942282699,4.33477005145578,4.33477005145578,4.33477005145578,-2.1139528913248555,-2.1139528913248555,-2.1139528913248555,6.448722942780635,6.448722942780635,6.448722942780635,0.0,0.0,0.0,31.49026947428277
2017-07-27,27.158543694829707,25.282894314612495,41.168902809044006,27.158543694829707,27.158543694829707,5.951645847167774,5.951645847167774,5.951645847167774,-0.3032852479855925,-0.3032852479855925,-0.3032852479855925,6.254931095153367,6.254931095153367,6.254931095153367,0.0,0.0,0.0,33.11018954199748
2017-07-28,27.161587966832425,26.890796440279175,42.50383127591883,27.161587966832425,27.161587966832425,7.804842191257365,7.804842191257365,7.804842191257365,1.7503313120192103,1.7503313120192103,1.7503313120192103,6.054510879238154,6.054510879238154,6.054510879238154,0.0,0.0,0.0,34.96643015808979
2017-07-29,27.164632238835143,29.53502057039147,44.45342056781306,27.164632238835143,27.164632238835143,9.277049385008132,9.277049385008132,9.277049385008132,3.4283246998633197,3.4283246998633197,3.4283246998633197,5.848724685144814,5.848724685144814,5.848724685144814,0.0,0.0,0.0,36.44168162384327
2017-07-30,27.167676510837858,29.81334353494607,44.79658337896168,27.167676510837858,27.167676510837858,10.144934060359052,10.144934060359052,10.144934060359052,4.506004019545055,4.506004019545055,4.506004019545055,5.638930040813996,5.638930040813996,5.638930040813996,0.0,0.0,0.0,37.31261057119691
2017-07-31,27.170720782840576,19.82179033091128,35.45784267085703,27.170720782840576,27.170720782840576,0.17139645798875702,0.17139645798875702,0.17139645798875702,-5.255168164748441,-5.255168164748441,-5.255168164748441,5.426564622737198,5.426564622737198,5.426564622737198,0.0,0.0,0.0,27.34211724082933
